Id|Name|County
23121|Kamale Dispensary|KILIFI
21539|Konjora Dispensary|KILIFI
20320|Africa Muslim Agency Dispensary (Kilifi)|KILIFI
21918|Burudisha Medical Clinic|KILIFI
21496|Kaliati Dispensary|MERU
21544|Jila Model Health Centre|KILIFI
21545|Kachororoni Dispensary|KILIFI
23108|Shamakhokho Neema medical clinic|VIHIGA
23107|Jema Medical Clinic|KITUI
23105|Muchorwi Medical Clinic|NAKURU
23104|Focus Clinical and Diagnostic Center|KIRINYAGA
23103|Salama Medical Clinic|KIAMBU
23102|By Grace Medical Clinic Kisasi|KITUI
23100|AJ Clinic|KIAMBU
23099|St. Merryl Medical Services|KIAMBU
23098|Palmed Healthcare|NAKURU
23097|Nairobi Place Treatment Centre Tumaini Ltd|NAIROBI
23095|Nairobi Place Addiction Treatment Centre Tumaini Ltd (Karen)|NAIROBI
23094|MucharageDispensary|NYERI
23093|Medical Spiral|SIAYA
23092|Manyonge|SIAYA
23091|Hum Medical Clinic|KAKAMEGA
23089|Penda Medical  Clinic|KIAMBU
23088|Haifa Medical Centre|TRANS NZOIA
23087|Fahelma community CFW Clinic|BUSIA
23086|West Ngosini Dispensary|MAKUENI
23085|Mulata Dispensary|MAKUENI
23084|Kaptuya dispensary|BARINGO
23083|Kathera Medical Services|MERU
23081|Karemaini Dispensary|MURANG'A
23080|Naivasha Quality Health Care Services LTD(Karagita)|NAKURU
23079|Kagaaa Dispensary|MURANG'A
23077|Dwinsac Clinic|UASIN GISHU
23076|PRECISION COUNSELING HOME|KIAMBU
23075|Kianganda Disp|NYERI
23073|silvercrest medical clinic|NYERI
23072|Family Bora medical center|NAKURU
23071|Koimugul Dispensary|BARINGO
23070|Losibil dispensary|NAKURU
23069|Rajuera Dispensary|NAKURU
23068|Radiant Hospital Kasarani Annex|NAIROBI
23067|KARAA DISPENSARY|THARAKA-NITHI
23066|Horizon Medicare|KIAMBU
23065|Mutunga Diagnostic center limited|KIAMBU
23064|Miritini Medical Clinic|MOMBASA
23063|Guardian Medical  Services|KIAMBU
23062|Medirex  Medical  Services|KIAMBU
23061|Starshine  Medical  Centre|KIAMBU
23060|RAFIKI MED CLINIC|THARAKA-NITHI
23059|Namuya Shalom Medical Services|WEST POKOT
23058|Bliss GVS Embakasi Clinic|NAIROBI
23057|Ponya Medal  Clinic|KIAMBU
23056|Mwala Medical Clinic Medical Clinic|MACHAKOS
23055|SHAMMAH HEALTH SERVICES|KIAMBU
23054|Jubilee Medical  Clinic|KIAMBU
23053|Shelly Beach Hospital|MOMBASA
23052|Shelly Health Care Services|MOMBASA
23051|South Kinangop Medical Clinic|NYANDARUA
23050|Nimoli Medical Services Fedha|NAIROBI
23049|Ivory Health Solutions Limited|NAIROBI
23048|Mosop Dispensary|UASIN GISHU
23047|Afyacare health services|KIAMBU
23046|Ideal Hope Medical Clinic|KIAMBU
23045|Majaoni Healthcare Clinic|MOMBASA
23044|Trinity opticals Limited|BUNGOMA
23042|Millenium Medical Clinic|KISII
23041|Dr.Joy P.Mpaata|NAIROBI
23039|Meka Medical Clinic|MERU
23038|Boma Medicare|KIAMBU
23037|Rapha Medicare Centre Matunda|KAKAMEGA
23036|MediHealth Investment Group Ltd(Kericho)|KERICHO
23035|Straight Smile Dental Ltd|KERICHO
23034|Tai medical centre|KIAMBU
23033|Kamuwongo Hope Medicare Centre|KITUI
23032|Mac Dental clinic|KIAMBU
23031|Arise  Hospital  Limited|KIAMBU
23030|Zombe Hospital|KITUI
23029|Runda medical health service|KIAMBU
23028|Bliss Gvs Health Care Ltd (Kericho)|KERICHO
23027|Chemelet Dispensary|BOMET
23026|Kabiangek Dispensary|BOMET
23025|Antubetwe Kiongo Integrated Clinic|MERU
23024|Salamed|BOMET
23021|Potter`s Family Hospital|EMBU
23019|Bosnia Dispensary|MAKUENI
23018|Mandoi Dispensary|MAKUENI
23016|yikiuuku dispensary|MAKUENI
23014|Kiti Kyumu Dispensary|MAKUENI
23013|ikalaasa dispensary|MAKUENI
23011|Kwa Kamau MC|MURANG'A
23009|Gikomora Disp|MURANG'A
23008|Kagaa Disp|MURANG'A
23007|Bishop Morrow Disp|MURANG'A
23006|Kamahuha MC|MURANG'A
23005|Ico Care  Health Clinic|KAKAMEGA
23004|Jamii Bora Medical Clinic|NAKURU
23003|Lelechwet|BOMET
23002|Joyland F Clinic Tassia|NAIROBI
23001|Indopa Medical Clinic|KAKAMEGA
23000|Pemba Medicare  Kangeta|MERU
22999|Kituni Dispensary|BUNGOMA
22998|Kaka Medical Clinic|KAKAMEGA
22997|Makutano Family Health Care Services|EMBU
22996|Jambo Medical Centre|KILIFI
22995|Haven Hospital LTD|NAIROBI
22994|St.Andrews Mwichiune dispensary|MERU
22993|EGETUKI MEDICAL CLINIC|KISII
22992|Mituvu Dispensary|MAKUENI
22990|Smart Healthcare Maai Mahiu|NAKURU
22989|Mombasa Huduma Center VCT Site|MOMBASA
22988|KABONGO COMMUNITY HEALTH CENTRE|HOMA BAY
22985|KOPANGA DISPENSARY|MIGORI
22982|Tamba Pwani - Kilifi|KILIFI
22980|Kangeso Dispensary|MIGORI
22978|Mugie Conservancy Dispensary|LAIKIPIA
22977|Fairview Medical Clinic|NAIROBI
22976|RADIANT GROUP OF HOSPITALS-UMOJA|NAIROBI
22975|Angogo dispensary|MIGORI
22974|Bonde dispensary|MIGORI
22972|Sweetwaters Serena Clinic|LAIKIPIA
22971|Songot Medical Clinic|TURKANA
22970|MOUNT OLIVE MEDICAL CENTRE|KISII
22969|KANCO Drop in Centre|KILIFI
22968|Emayian Medical Clinic|NAROK
22967|Vital Solutions Health Centre|NAROK
22966|St.Ann's Catholic Dispensary Kapsorok|KERICHO
22965|Bristol Park Hospital(Machakos)|MACHAKOS
22964|Iriamurai Dispensary|EMBU
22963|Ankara Medical Centre|GARISSA
22962|Rangwe Hometown Medical Clinic|HOMA BAY
22955|Mbulutini Dispensary|MAKUENI
22954|Kiani Kia Etama Dispensary|MERU
22953|Mutuati Uzima Medcare Clinic|MERU
22951|Esther MedicalClinic|MERU
22950|Powys Dispensary|LAIKIPIA
22949|George Mudenyo Kadima Nasio Trust (Mumias West)|KAKAMEGA
22948|Nazareth Medical Services-Githurai|NAIROBI
22947|Vision Express Optician|NAKURU
22946|Penda Medical Care-Kahawa West|NAIROBI
22945|Kaluluini Dispensary Yatta|MACHAKOS
22944|Kalyambeu Dispensary Yatta|MACHAKOS
22943|Kiwanza Dispensary Yatta|MACHAKOS
22942|NYS Athiriver Yatta|MACHAKOS
22941|Kalukuni Dispensary Yatta|MACHAKOS
22940|Makila Dispensary Yatta|MACHAKOS
22939|Masaani Dispensary Yatta|MACHAKOS
22938|The Mater Hospital-Satelite Clinic(TRM)|NAIROBI
22937|Afya Medical Ngambo Clinic|NAKURU
22936|NAMUNYAK MEDICAL CENTRE|KAJIADO
22935|Margaret Njoki Memorial Health Centre LTD.|KIAMBU
22934|THE MAZIRA MEMORIAL HOSPITAL|KAJIADO
22933|Maili Saba|LAIKIPIA
22931|Matuiku|LAIKIPIA
22930|Mbogoini|LAIKIPIA
22929|Njoguini|LAIKIPIA
22928|Kaiti Dispensary|LAIKIPIA
22927|PREMIERCARE DIAGNOSTICS NAROK LIMITED|NAROK
22926|Alliance Medical Centre (Mombasa)|MOMBASA
22925|Mt. Kenya Kangema medical clinic|MURANG'A
22924|Clastan medical services|KIRINYAGA
22923|VINE MEDICAL CLINIC|KISII
22922|ST.TERESA ASANTE NAGOYA DISPENSARY|HOMA BAY
22920|Baraka|KILIFI
22919|Total Health Dispensary(Naivasha)|NAKURU
22918|Itoleka Smartext Medical Services|KITUI
22916|Africare Limited Embakasi Clinic|NAIROBI
22915|AVENUE HEALTHCARE GREENSPAN|NAIROBI
22914|Enzai Dispensary|MAKUENI
22913|Family Medical Clinic(Machakos)|MACHAKOS
22912|Gates of Hope Family Medicare centre|KIAMBU
22911|Yalatani Dispensary|KITUI
22910|Mukuthu Dispensary|KITUI
22909|Elephant Dental LTD-Kericho Clinic|KERICHO
22908|Musuani Medical Centre|KITUI
22907|Gemifa Medical Clinic|SIAYA
22906|Olympus Medical Clinic|SIAYA
22905|Muthangira Dispensary|NYERI
22904|ST.TRESA'S OLK MEDICAL CLINIC|NYANDARUA
22903|Johry Medical Centre|TAITA TAVETA
22902|Kauti Dispensary|MAKUENI
22901|Dawida Medical Centre|TAITA TAVETA
22900|Kericho Medical Clinic|KERICHO
22899|Orion Healthcare Medical Centre|BUSIA
22898|COMMUNITY HEALTH SERVICE|MURANG'A
22896|St. Patricks nursing home|NYERI
22895|Kilele Medical Specialist Centre|NAIROBI
21467|Mothersolbrit Hospital|MIGORI
22890|Medanta AfriCare|NYERI
22889|Sanctuary Rains Medical Centre|NAIROBI
22888|Mwea Capital Medical Center|KIRINYAGA
22887|Afya Link Medical Center|KIRINYAGA
22886|Alexandria Cancer Centre & Palliative care Hospital|NAKURU
22885|Bliss GVS Health Care Limited (Machakos)|MACHAKOS
22884|Masaani Dispensary|MACHAKOS
22881|AFYA MEDICAL CLINIC|NAKURU
22880|KIRIMA NDUNGIRI DISPENSARY|NAKURU
22879|ATIMIROS MEMORIAL|UASIN GISHU
22878|shidley dispensary|WAJIR
22877|SIMIT DISPENSARY|ELEGEYO-MARAKWET
22876|Ruiru family clinic|KIAMBU
22875|RUIRU  FAMILY CLINIC|KIAMBU
22874|mogindo dispensary|BOMET
22869|Helmon clinic&lab services|KIAMBU
22868|Mzedu Clinic|TAITA TAVETA
22867|Africare Ltd Forts building|NAIROBI
22866|Africare Ltd NHIF clinic|NAIROBI
22865|Mbaru GOK Disp|WEST POKOT
22862|ScanHealth Limited-Kericho|KERICHO
22861|Stom Medical Centre|SIAYA
22860|Aimo Dispensary|HOMA BAY
22859|Mercy Mission Hospital - Annex Nakuru|NAKURU
22857|Saika Community Medical Centre|NAIROBI
22855|Selina's Health Care|NAIROBI
22853|Naagis Dispensary|TURKANA
22852|Sasame Dispensary|TURKANA
22851|Oasis Doctors Plaza Nairobi Green House|NAIROBI
22850|Karen Roses Medical Clinic|NAIROBI
22849|Patema Medical Clinic|MOMBASA
22847|GITURA DISP|NAKURU
22845|HEALTH PACT|ISIOLO
22844|South C Hospital Limited(South C)|NAIROBI
22843|SIMBA CLINIC ISIOLO|ISIOLO
22842|Medicross Limited Langata Mall(Mugumoini)|NAIROBI
22841|COUNTY MEDICARE LIMITED|ISIOLO
22839|MARBLE HEALTHCARE LIMITED|KISII
22838|Neema Medical Clinic|MAKUENI
22836|Our Mother of Perpetual Help Bamba Catholic Dispensary|KILIFI
22835|Bestcare Medical and diagnostic centre ltd- Emali|MAKUENI
22834|Makasa Dispensary (Nguu)|MAKUENI
22833|kwa Kakulu Dispensary (Emali)|MAKUENI
22828|Nasianda|TRANS NZOIA
22826|Kivani  Dispensary (Mbooni)|MAKUENI
22824|Kathongo Dispensary|MAKUENI
22822|Kasunguni Dispensary(KAITI)|MAKUENI
22818|Kituluku Dispensary|MAKUENI
22817|Mwana Dispensary|MAKUENI
22815|Gynocare womens &fistula hospital|UASIN GISHU
22814|Quality care medical clinic|UASIN GISHU
22812|Katsakakairu Disp|LAMU
22811|Ali Juja Hope Medical Centre|KIAMBU
22808|Uziwa Dispensary|LAMU
22807|Kiboswa medical clinic|VIHIGA
22806|Dago|KISUMU
22805|South C Dialysis Centre|NAIROBI
22804|Tewe Dispensary|LAMU
22803|Sinambio Disp|LAMU
22802|Maisha Masha  Dispensary|LAMU
22795|Holsoms Nursing Home|NYAMIRA
22791|Equity Afia Kawangware|NAIROBI
22790|Smilestar Medical Services &Dental Care|NAIROBI
22789|Chepsoo Medical Centre|NANDI
22788|Agahkan Ngong Clinic|KAJIADO
22785|Gertrude's Children Hospital-Thika Rd|NAIROBI
22784|Equity Afia Kayole|NAIROBI
22783|Malombe Dispensary|VIHIGA
22780|Uzima Care Medical Clinic|KIAMBU
22779|Lomunyenekirionok dispensary|TURKANA
22778|Rushi Medical Clinic|BUSIA
22777|Blissfam medical centre|KILIFI
22776|st Angela Medical Centre|KAKAMEGA
22775|Bethlehem Home Hospital|KISUMU
22773|HEARTLANDS MEDICAL CENTRE|NAROK
22771|St. Joseph Catholic dipensary Maungu|TAITA TAVETA
22770|Lifecare Hospitals Ltd|MANDERA
22768|Bliss M Clinic|KAKAMEGA
22766|Jimba Dispensary|KILIFI
22764|Rungut Dispensary|KERICHO
22763|Fairview Nursing Home|NAKURU
22762|Hope care medical centre|KAJIADO
22760|Kikopey Dispensary|NAKURU
22759|Shirumba Dispensary|KAKAMEGA
22758|Eregi Teachers Training College Clinic|KAKAMEGA
22757|Lukanji Dispensary|KAKAMEGA
22754|Eastern Afya Medical Centre|MACHAKOS
22753|Ruai Family Hospital - Tala|MACHAKOS
22752|Lwakhakha Dispensary|BUNGOMA
22751|A.I.P.C.A Nakuru West Medical Centre|NAKURU
22750|Caremax Health Services|KIAMBU
22748|Get Well Clinic|KISUMU
22747|OTIENDE OUTPATIENT CLINIC|HOMA BAY
22744|KOTIENDE OUPATIENT CLINIC|HOMA BAY
22743|Alpha Links Medical Clinic|KIAMBU
22742|Maombolea Peer Empowerment Group(MPEG)|KIAMBU
22741|Wellness Medical Clinic (Riabai )|KIAMBU
22740|Afya Bora Clinic(Busia)|BUSIA
22704|Togonye Dispensary|KIRINYAGA
22703|Gakurwe Health Services|MURANG'A
22702|Wananchi Clinic and Optician|EMBU
22700|Divine Medical Clinic|NAKURU
22695|MAMAS NURSING HOME|HOMA BAY
22694|MAISHA CLINIC NDHIWA|HOMA BAY
22693|Kiaguthu Dispensary|NYERI
22692|Cieni dispensary|NYERI
22691|Palis Medical Clinic|KIRINYAGA
22690|Kianjogu Dispensary|NYERI
22689|Gathumbi Dispensary|NYERI
22688|St. Akidiva Memorial|NAROK
22684|Faith CFW Clinic|EMBU
22683|Patience CFW Clinic|EMBU
22682|Medicross Hospital|NAKURU
22681|Tumaini CFW Clinic|EMBU
22679|Mtwapa drop in and resource centre|KILIFI
22678|Masii Medical Centre|MACHAKOS
22677|Mwangea community Dispensary|KWALE
22675|Unicure Medical Centre|KIRINYAGA
22674|Endoscopy and Diagnostic Center Kerugoya|KIRINYAGA
22673|Professor Wasuna Clinic|NAIROBI
22672|Githima Disp|NYERI
22671|Kimathi Healthcare medical clinic|NYERI
22670|Elwakana -Lubinu|KAKAMEGA
22667|machesa dispensary|WAJIR
22666|Gambogi Medical Centre|VIHIGA
22665|Cheptul CFC Community Health Centre|VIHIGA
22664|Kapkitony|BARINGO
22663|Lokorkor Dispensary|TURKANA
22660|Runogone Dispensary|MERU
22653|Jebrok Dispensary|VIHIGA
22652|Fountain Healthcare Ltd Bungoma|BUNGOMA
22651|CENTRAL MEDICAL CLINIC|KISII
22650|Lwenya Dispensary|VIHIGA
22649|Sirende medical clinic|TRANS NZOIA
22648|Primecare medical centre|TRANS NZOIA
22646|St. Peters and Ann Medical Centre|KIAMBU
22643|Bliss CVS Healthcare Limited Kapsabet|NANDI
22642|Marysyl Medical Clinic|KAKAMEGA
22641|Keringet Nursing Home LTD|NAKURU
22639|Africare Ltd Karen Clinic|NAIROBI
22638|Yuni Medical Clinic|LAIKIPIA
22633|Gekonge Dispensary|KISII
22628|Koykoy Dispensary|TRANS NZOIA
22626|Chemichem Dispensary|TRANS NZOIA
22625|MAISHA HEALTH CARE CLINIC|HOMA BAY
22624|Rafiki Health Centre|TRANS NZOIA
22623|Nzoia Medical Centre Chwele|BUNGOMA
22622|Oltumusoi Dispensary|NAROK
22621|Worldpharm Clinic|BUNGOMA
22619|Koinange Dispensary|NYANDARUA
22618|St.Claire Medical Clinic|KIAMBU
22614|Afyalink Medical Laboratories|KIRINYAGA
22611|Gidagadi dispensary|VIHIGA
22610|Gitunduti Medical Clinic|NYERI
22609|ACK NGUNI CBHC ANNEX CLINIC|KITUI
22607|Goshen Medical clinic|NYERI
22606|Interlink Optical and Care Services|KIRINYAGA
22604|Oloolakir Dispensary|KAJIADO
22601|Bwake|TRANS NZOIA
22600|Saboti Medical Clinic|TRANS NZOIA
22599|Chanuka Youth Centre|TRANS NZOIA
22598|Mercal Health Care Ltd|TRANS NZOIA
22594|Aruba|TRANS NZOIA
22592|Dr.Stephen Kamore Wanjohi|NAIROBI
22591|Cheptobot|TRANS NZOIA
22590|GINGO COMMUNITY|HOMA BAY
22587|St. Anne's Medical Clinic|KIAMBU
22585|SINDO MEDICAL CENTRE|HOMA BAY
22584|Kesogon|TRANS NZOIA
22583|Kapsigilai|TRANS NZOIA
22582|KEMRI ALUPE HOSPITAL|BUSIA
22581|KARI TRC HOSPITAL|BUSIA
22580|KARI HOSPTAL|BUSIA
22578|Mutunyi|MERU
22577|Baibariu Dispensary|MERU
22575|Kayos Dispensary Puiblic|TRANS NZOIA
22572|Kayos Dispensary|TRANS NZOIA
22571|Nyakoigwana Dispensary|TRANS NZOIA
22570|Khalwenge Dispensary|TRANS NZOIA
22569|Matumbei Dispensary|TRANS NZOIA
22568|Twiga Dispensary|TRANS NZOIA
22567|Kapkarwa|TRANS NZOIA
22564|Tumaini Dice|KISUMU
22563|Chavogere Dispensary|VIHIGA
22562|Avenue Health Care Embakasi|NAIROBI
22561|ST. Francis Moto Hope Dispensary|NAKURU
22560|Trinity Mission clinic|NAKURU
22559|Joamu Medical Clinic|NAKURU
22558|Afya Kimbilio Medical Clinic|NAKURU
22557|Center view medical health care|BUSIA
22556|Kiptenden|TRANS NZOIA
22554|ST Marys' Health Care|KILIFI
22553|Benard Vision Medical Center|HOMA BAY
22552|Loyal Care Medical Centre|KIAMBU
22551|Milimani Dispensary|KAKAMEGA
22549|Karaus Disp|TRANS NZOIA
22548|Soy Mining Disp|TRANS NZOIA
22547|Marinda Disp|TRANS NZOIA
22545|Biketi Dispensary|TRANS NZOIA
22544|Buyemi Dispensary(Ikolomani)|KAKAMEGA
22543|Lake Kanyaboli Community Dispensary|SIAYA
22542|Oasis Mission Hospital|KIAMBU
22541|Captain Dispensary|NYANDARUA
22540|Sawa Sawa Health Services|KIAMBU
22539|AFYA MASHINANI MEDICAL CENTRE GACHAMI|NYERI
22538|Imani Medical Centre(Kitui Central)|KITUI
22535|Green View MC|NAKURU
22533|Alaro community dispensary|HOMA BAY
22532|Okita Health Center|HOMA BAY
22531|mawego community medical centre|HOMA BAY
22530|Ager community dispensary|HOMA BAY
22529|Nyamasaria Medical Clinic|KISUMU
22526|Ndovoini nguumo|MAKUENI
22525|Mugumo Dispensary|LAIKIPIA
22524|Baraka Dispensary|LAIKIPIA
22523|Bliss GVS Health care Limited|NYERI
22522|Diamension medical Labolatory|NYERI
22521|Transami Clinic|NAIROBI
22520|Makololwe Dispensary|BUNGOMA
22519|Namang'ofulo Dispensary|BUNGOMA
22517|Kumpa Dispensary|KAJIADO
22516|Tinashe Medical Centre|EMBU
22515|Muromutua Dispensary|MERU
22514|Kilera Dispensary|MERU
22513|Kairuru Dispensary|MERU
22501|Namwatikho Dispensary|BUNGOMA
22500|Bukokholo Dispensary|BUNGOMA
22499|Olengo Dispensary|SIAYA
22498|Uthanya Dispensary|SIAYA
22497|Chitsanze Dispensary|KWALE
22495|Nduumoni Dispensary|MAKUENI
22493|RADHORE DISPENSARY|HOMA BAY
22492|GAENA|HOMA BAY
22491|Uvaani Dispensary|MAKUENI
22490|Mwomo Dispensary|BUNGOMA
22489|P.C.E.A Ruburi Medical Clinic|KIAMBU
22488|Tupado Drop in Centre|TURKANA
22486|Kajiado west medical clinic|KAJIADO
22484|Graceheal Health Care|NAKURU
22483|Otamba Dispensary|KISII
22482|St. Jane Medical Clinic|KILIFI
22481|Kilifi GK Prison VCT|KILIFI
22480|Mwangaza Gen/Eye Clinic|NYERI
22478|KIPASI COMMUNITY HEALTH CENTRE|HOMA BAY
22477|Kimbo Dispensary|MERU
22476|LITARE COMMUNITY HEALTH CENTRE|HOMA BAY
22475|Bamako Dispensary|TAITA TAVETA
22472|Rithika Medical And Counselling Centre|MERU
22471|Ubuntu Afya Manyatta|NYANDARUA
22464|Mwangea Dispensary|TAITA TAVETA
22448|Nyaramba Junction Medical Centre|NYAMIRA
22447|Buxton Hospital|MOMBASA
22446|Gateway Pediatric Medical Clinic|KIRINYAGA
22445|Gatamaiyu Benjamin Wellness Centre|KIAMBU
22444|Linax medical centre|NAKURU
22443|OptimuM current health care|NAKURU
22442|Celipham Medical Clinic|KIAMBU
22434|Equity Afia m/c|KIAMBU
22412|Elwak Nursing Home|MANDERA
22410|Ultramed Health Care|KILIFI
22409|Kawalase Dispensary|TURKANA
22408|Sasa Centre (Kikuyu)|KIAMBU
22407|Obwogre Dispensary|SIAYA
22406|Uloma Dispensary|SIAYA
22392|Tumaini DISC Clinic|SIAYA
22384|St. Raphael|SIAYA
22383|Matibabu Ugunja Clinic|SIAYA
22382|NYAMUSI MEDICAL CENTER|NYAMIRA
22381|Kithia Dispensary|MACHAKOS
22380|Sere Dispensary (Nyamira north)|NYAMIRA
22379|Kemunchugu Dispensary (Nyamira north)|NYAMIRA
22378|Nuclear Medical Laboratory|NYERI
22377|Lilyon Nursing Home|WEST POKOT
22376|Sagatia Medical centre|KAJIADO
22375|Jowasi Medical clinic|NYERI
22374|Komol Dispensary|WEST POKOT
22373|Kreswo|WEST POKOT
22371|MFANGANO COMMUNITY HEALTH CENTREM|HOMA BAY
22370|Musyi Medical Clinic|MACHAKOS
22369|Sun Rise Medical Clinic|THARAKA-NITHI
22365|Mt.Sinai Hospital|KISUMU
22364|Chogoria Hospital Chuka Medical Center|THARAKA-NITHI
22363|Lomidat dispensary|TURKANA
22362|Kenyangaluk dispensary|TURKANA
22360|Lolupe (Turkana West) Dispensary|TURKANA
22359|Loch0redome (Turkana West) Dispensary|TURKANA
22357|sukut dispensary|WEST POKOT
22356|The Almond Clinic|KITUI
22355|Chrizah Medical Clinic|BUNGOMA
22354|Kisumu Specialist Hospital|KISUMU
22351|EURAKA MEDICAL CENTRE|NAIROBI
22349|SWOP Clinic Donholm|NAIROBI
22348|Facility Official Name * Nyamage|MIGORI
22347|Gomba Medical Clinic|MOMBASA
22346|Grace Home Clinic|KIAMBU
22345|Maysparsube Health Services|KIAMBU
22344|Adonai Medical Services|KIAMBU
22343|Bacasavi Medical Clinic|TRANS NZOIA
22341|Mitambo dispensary|TRANS NZOIA
22340|Kibormos dispensary|TRANS NZOIA
22337|Maviaume Dispensary|MAKUENI
22336|Rapha Healthcare Centre|KISUMU
22335|"IOM MIGRATION HEALTH ASSESMENT CENTRE|KAKUMA"|TURKANA
22334|Iris Eye Clinic Kisumu|KISUMU
22332|Avenue Health  Care( Garden City Clinic )|NAIROBI
22329|Gateway Health Services|KIAMBU
22325|mogondo dispensary|NAROK
22324|The Oak Health Centre|KIAMBU
22323|Chaka Medical Clinic|KIAMBU
22322|Medicross Medical Clinic|KIAMBU
22321|Juja Modern Hospital & Maternity|KIAMBU
22320|LENMEK HOSPITAL RONGO ANNEX|MIGORI
22319|Talana specialist centre|KAJIADO
22316|REHOBOTH MEDICAL CLINIC|EMBU
22314|Kathekani dispensary|MAKUENI
22311|ISHIARA HEALTH CARE CLINIC|EMBU
22310|Machakos Central Clinic|MACHAKOS
22308|Kyumani Dispensary|MAKUENI
22307|ISHIARA FOCUS MEDICAL CARE|EMBU
22305|Homabay Central Medical Clinic (Homa Bay Central)|HOMA BAY
22303|ACK OTARO COMMUNITY DISPENSARY|HOMA BAY
22302|Oasis Doctors Plaza|HOMA BAY
22300|Mazola Dispensary|KWALE
22299|Nabuala Medical Centre|BUNGOMA
22293|Phoenix Healthcare (Maua)|MERU
22290|OBAMA DISPENSARY|MIGORI
22289|Nairiri Dispensary|UASIN GISHU
22288|Malukiloriti Dispensary|TAITA TAVETA
22287|Reach out Centre Trust|TAITA TAVETA
22285|Solonamu medical centre|TRANS NZOIA
22284|kanyadet Disp|SIAYA
22283|Zonal Annex Nursing Home|MANDERA
22281|Soweto Medical Centre|KIAMBU
22279|The River Jordan Medical Centre|TAITA TAVETA
22278|Wongonyi Dispensary|TAITA TAVETA
22277|Dawood Health Care|MURANG'A
22274|Finecare Medical Clinic|LAIKIPIA
22273|Maisha Medical Clinic|KISUMU
22272|Ngatataek Medical Centre|KAJIADO
22271|Whiterose Medical centre Gategi satellite|EMBU
22270|Makutano Dispensary (Mwea)|EMBU
22269|Kangungi Dispensary|EMBU
13382|Korakora Health Centre|GARISSA
22267|Damasa Dispensary|MANDERA
22265|Gari Dispensary|MANDERA
22264|Bambo Dispensary (Waranqara)|MANDERA
22262|Kabo Dispensary|MANDERA
22261|Alungu Dispensary|MANDERA
21541|Mkondoni Dispensary|KILIFI
21542|Sosobora Dispesary|KILIFI
22256|Makdavis Medical Clinic|KAJIADO
22255|Lagsure Dispensary|MANDERA
22254|Didkuro Dispensary|MANDERA
22253|Qarsahama Dispensary|MANDERA
22252|El-Danada Dispensary|MANDERA
22251|Alpha Hill Medical Centre|NANDI
22242|Anama Medical Clinic|UASIN GISHU
22241|Our Lady OF Consolation Dispensary|UASIN GISHU
22240|Keynan Medical Clinic|UASIN GISHU
22239|Arrow Web Clinic|NAIROBI
22238|Kihome Dispensary|NYERI
22236|Thunguri Dispensary|NYERI
22229|Kyondoni Dispensary (Kauwi)|KITUI
22228|Nzalae Dispensary (Nguutani)|KITUI
22222|MAISHA CLINIC|HOMA BAY
22220|Nyalunya Community Nursing Home|KISUMU
22215|Kenya Red Cross Kalobeyei Health centre|TURKANA
22214|Kaluluini  dispensary (Kitui)|KITUI
22212|Kituvwi Dispensary|KITUI
22207|Wasio  dispensary|BUNGOMA
22206|Roses Healthcare Clinc|NYANDARUA
22205|GALAXY MEDICAL CENTRE|KISII
22204|LADACA|KISII
22201|THE AVENUE MEDICAL AND DIAGNOSTIC CENTRE.|NYERI
22200|Prince Alvin Medical Centre|KIAMBU
22199|Thika Heart Centre|KIAMBU
22198|Kirege Dispensary|THARAKA-NITHI
22197|Avenue Health Care-Eldoret Clinic|UASIN GISHU
22193|Velma Memorial Medical Centre|KIRINYAGA
22192|Bongu Konyango Dispensary|KISUMU
22191|Vuyika Dispensary|KAKAMEGA
22189|Sigma Medical Centre|EMBU
22188|Uae Dispensary|KITUI
22183|Emmanuel community health clinic (Rware)|NYERI
22182|Faith medical Laboratory|NYERI
22181|Hope community Nursing services|NYERI
22178|Mary Immaculate (Kingongo)|NYERI
22176|The Agha Khan Medical Centre-Rigeways(Kiambu Rd.)|NAIROBI
